Date,state,cases_new,cases_recovered,cases_active,cases_child,cases_adolescent,cases_adult,cases_elderly,population,cases_new_per_capita,cases_recovered_per_capita,cases_active_per_capita
2021-04-01,W.P. Kuala Lumpur,101,134,1036,5,7,71,10,1773700,5.6943113266054014e-05,7.554828888763601e-05,0.0005840897558775441
2021-04-02,W.P. Kuala Lumpur,88,82,1042,6,4,67,11,1773700,4.961380165755201e-05,4.623104245362801e-05,0.0005874725150814682
2021-04-03,W.P. Kuala Lumpur,67,95,1013,6,1,54,6,1773700,3.7774144443818005e-05,5.356035406213001e-05,0.0005711225122625021
2021-04-04,W.P. Kuala Lumpur,73,176,910,6,3,61,3,1773700,4.1156903647742006e-05,9.922760331510402e-05,0.0005130518125951401
2021-04-05,W.P. Kuala Lumpur,88,77,921,4,1,77,6,1773700,4.961380165755201e-05,4.341207645035801e-05,0.0005192535378023341
2021-04-06,W.P. Kuala Lumpur,87,49,959,4,1,77,5,1773700,4.905000845689801e-05,2.7625866832046007e-05,0.0005406776794271861
2021-04-07,W.P. Kuala Lumpur,84,77,965,5,3,75,1,1773700,4.735862885493601e-05,4.341207645035801e-05,0.0005440604386311101
2021-04-08,W.P. Kuala Lumpur,120,40,1045,7,8,99,6,1773700,6.765518407848001e-05,2.2551728026160006e-05,0.0005891638946834301
2021-04-09,W.P. Kuala Lumpur,135,79,1100,9,1,115,9,1773700,7.611208208829002e-05,4.4539662851666007e-05,0.0006201725207194001
2021-04-10,W.P. Kuala Lumpur,106,97,1109,7,4,81,14,1773700,5.976207926932401e-05,5.468794046343801e-05,0.0006252466595252861
2021-04-11,W.P. Kuala Lumpur,96,62,1141,6,1,83,6,1773700,5.412414726278401e-05,3.495517844054801e-05,0.0006432880419462141
2021-04-12,W.P. Kuala Lumpur,116,32,1223,6,0,102,8,1773700,6.540001127586401e-05,1.8041382420928002e-05,0.0006895190843998421
2021-04-13,W.P. Kuala Lumpur,133,47,1309,7,1,115,10,1773700,7.498449568698202e-05,2.6498280430738004e-05,0.0007380052996560861
2021-04-14,W.P. Kuala Lumpur,134,44,1398,5,5,118,5,1773700,7.554828888763601e-05,2.4806900828776004e-05,0.0007881828945142922
2021-04-15,W.P. Kuala Lumpur,171,125,1441,5,4,149,13,1773700,9.640863731183402e-05,7.047415008175001e-05,0.0008124260021424142
2021-04-16,W.P. Kuala Lumpur,245,79,1607,14,6,206,19,1773700,0.00013812933416023002,4.4539662851666007e-05,0.0009060156734509782
2021-04-17,W.P. Kuala Lumpur,252,74,1785,12,4,225,11,1773700,0.00014207588656480803,4.172069684839601e-05,0.0010063708631673901
2021-04-18,W.P. Kuala Lumpur,176,82,1878,11,2,156,7,1773700,9.922760331510402e-05,4.623104245362801e-05,0.0010588036308282122
2021-04-19,W.P. Kuala Lumpur,153,146,1884,9,1,133,10,1773700,8.626035970006202e-05,8.231380729548401e-05,0.0010621863900321363
2021-04-20,W.P. Kuala Lumpur,344,100,2128,19,4,292,28,1773700,0.00019394486102497605,5.637932006540001e-05,0.0011997519309917123
2021-04-21,W.P. Kuala Lumpur,291,143,2275,12,14,251,14,1773700,0.00016406382139031405,8.062242769352201e-05,0.0012826295314878502
2021-04-22,W.P. Kuala Lumpur,332,238,2369,17,16,280,19,1773700,0.00018717934261712805,0.00013418278175565202,0.0013356260923493262
2021-04-23,W.P. Kuala Lumpur,302,153,2516,24,11,251,16,1773700,0.00017026554659750804,8.626035970006202e-05,0.0014185036928454644
2021-04-24,W.P. Kuala Lumpur,240,168,2587,13,15,199,13,1773700,0.00013531036815696003,9.471725770987202e-05,0.0014585330100918984
2021-04-25,W.P. Kuala Lumpur,217,169,2632,7,6,188,16,1773700,0.00012234312454191803,9.528105091052602e-05,0.0014839037041213283
2021-04-26,W.P. Kuala Lumpur,254,153,2733,33,13,181,27,1773700,0.00014320347296611604,8.626035970006202e-05,0.0015408468173873824
2021-04-27,W.P. Kuala Lumpur,377,178,2931,28,19,293,37,1773700,0.00021255003664655804,0.00010035518971641202,0.0016524778711168742
2021-04-28,W.P. Kuala Lumpur,440,168,3203,26,27,345,42,1773700,0.00024806900828776003,9.471725770987202e-05,0.0018058296216947624
2021-04-29,W.P. Kuala Lumpur,359,178,3380,26,16,276,38,1773700,0.00020240175903478604,0.00010035518971641202,0.0019056210182105205
2021-04-30,W.P. Kuala Lumpur,255,162,3473,21,13,183,37,1773700,0.00014376726616677004,9.133449850594802e-05,0.0019580537858713424
2021-05-01,W.P. Kuala Lumpur,315,319,3467,24,19,229,42,1773700,0.00017759485820601005,0.00017985003100862604,0.0019546710266674185
2021-05-02,W.P. Kuala Lumpur,198,182,3482,21,6,145,26,1773700,0.00011163105372949202,0.00010261036251902802,0.0019631279246772283
2021-05-03,W.P. Kuala Lumpur,200,203,3476,18,9,150,23,1773700,0.00011275864013080002,0.00011445001973276202,0.0019597451654733045
2021-05-04,W.P. Kuala Lumpur,408,361,3523,31,9,324,42,1773700,0.00023002762586683205,0.00020352934543609404,0.0019862434459040424
2021-05-05,W.P. Kuala Lumpur,313,118,3718,28,8,249,27,1773700,0.00017646727180470204,6.652759767717202e-05,0.0020961831200315725
2021-05-06,W.P. Kuala Lumpur,477,295,3898,33,19,364,61,1773700,0.00026892935671195804,0.00016631899419293004,0.0021976658961492925
2021-05-07,W.P. Kuala Lumpur,436,308,4023,39,19,324,54,1773700,0.00024581383548514407,0.00017364830580143204,0.0022681400462310425
2021-05-08,W.P. Kuala Lumpur,557,253,4322,33,23,435,62,1773700,0.0003140328127642781,0.00014263967976546203,0.0024367142132265883
2021-05-09,W.P. Kuala Lumpur,338,247,4407,27,18,244,49,1773700,0.00019056210182105205,0.00013925692056153803,0.0024846366352821786
2021-05-10,W.P. Kuala Lumpur,320,284,4441,26,13,235,46,1773700,0.00018041382420928004,0.00016011726898573604,0.0025038056041044145
2021-05-11,W.P. Kuala Lumpur,483,322,4600,38,15,373,57,1773700,0.00027231211591588207,0.00018154141061058803,0.0025934487230084005
2021-05-12,W.P. Kuala Lumpur,540,413,4719,38,17,427,58,1773700,0.00030444832835316006,0.00023284659187010204,0.0026605401138862267
2021-05-13,W.P. Kuala Lumpur,521,362,4876,30,19,407,64,1773700,0.0002937362575407341,0.00020409313863674805,0.0027490556463889045
2021-05-14,W.P. Kuala Lumpur,306,311,4865,31,19,214,42,1773700,0.00017252071940012403,0.00017533968540339403,0.0027428539211817107
2021-05-15,W.P. Kuala Lumpur,398,320,4941,29,11,295,47,1773700,0.00022438969386029205,0.00018041382420928004,0.0027857022044314146
2021-05-16,W.P. Kuala Lumpur,342,379,4900,26,16,246,51,1773700,0.00019281727462366804,0.00021367762304786605,0.0027625866832046006
2021-05-17,W.P. Kuala Lumpur,297,133,5060,20,13,205,59,1773700,0.00016744658059423805,7.498449568698202e-05,0.0028527935953092404
2021-05-18,W.P. Kuala Lumpur,477,404,5129,33,15,362,67,1773700,0.00026892935671195804,0.00022777245306421605,0.0028916953261543667
2021-05-19,W.P. Kuala Lumpur,660,320,5467,45,29,490,96,1773700,0.0003721035124316401,0.00018041382420928004,0.0030822574279754187
2021-05-20,W.P. Kuala Lumpur,655,482,5632,47,35,466,106,1773700,0.00036928454642837005,0.00027174832271522806,0.0031752833060833285
2021-05-21,W.P. Kuala Lumpur,641,492,5778,69,40,454,77,1773700,0.0003613914416192141,0.00027738625472176806,0.0032575971133788125
2021-05-22,W.P. Kuala Lumpur,654,587,5836,57,27,500,67,1773700,0.0003687207532277161,0.00033094660878389806,0.0032902971190167446
2021-05-23,W.P. Kuala Lumpur,447,329,5952,43,18,331,55,1773700,0.00025201556069233806,0.00018548796301516603,0.0033556971302926087
2021-05-24,W.P. Kuala Lumpur,468,293,6122,47,24,342,54,1773700,0.00026385521790607205,0.00016519140779162203,0.003451541974403789
2021-05-25,W.P. Kuala Lumpur,604,481,6240,83,30,424,67,1773700,0.0003405310931950161,0.00027118452951457406,0.0035180695720809607
2021-05-26,W.P. Kuala Lumpur,760,505,6487,99,46,516,90,1773700,0.0004284828324970401,0.00028471556633027006,0.0036573264926424986
2021-05-27,W.P. Kuala Lumpur,561,468,6575,69,32,404,56,1773700,0.00031628798556689405,0.00026385521790607205,0.0037069402943000506
2021-05-28,W.P. Kuala Lumpur,830,416,6983,93,56,547,65,1773700,0.0004679483565428201,0.00023453797147206406,0.003936967920166883
2021-05-29,W.P. Kuala Lumpur,789,472,7286,102,55,536,95,1773700,0.0004448328353160061,0.00026611039070868807,0.004107797259965045
2021-05-30,W.P. Kuala Lumpur,616,401,7498,68,34,431,81,1773700,0.0003472966116028641,0.00022608107346225404,0.004227321418503693
2021-05-31,W.P. Kuala Lumpur,387,367,7517,36,16,272,39,1773700,0.00021818796865309806,0.00020691210464001805,0.004238033489316118
2021-06-01,W.P. Kuala Lumpur,817,528,7800,96,65,562,93,1773700,0.0004606190449343181,0.00029768280994531206,0.0043975869651012005
2021-06-02,W.P. Kuala Lumpur,701,601,7882,93,42,486,80,1773700,0.0003952190336584541,0.00033883971359305407,0.004443818007554829
2021-06-03,W.P. Kuala Lumpur,801,599,8070,86,36,585,94,1773700,0.0004515983537238541,0.00033771212719174606,0.004549811129277781
2021-06-04,W.P. Kuala Lumpur,851,584,8330,88,39,610,113,1773700,0.0004797880137565541,0.00032925522918193605,0.004696397361447821
2021-06-05,W.P. Kuala Lumpur,678,601,8395,64,50,478,85,1773700,0.0003822517900434121,0.00033883971359305407,0.004733043919490331
2021-06-06,W.P. Kuala Lumpur,415,431,8375,46,13,294,58,1773700,0.00023397417827141005,0.00024299486948187404,0.004721768055477251
2021-06-07,W.P. Kuala Lumpur,455,465,8357,40,18,345,50,1773700,0.00025652590629757005,0.00026216383830411004,0.004711619777865479
2021-06-08,W.P. Kuala Lumpur,466,565,8250,65,31,293,44,1773700,0.00026272763150476404,0.00031854315836951007,0.004651293905395501
2021-06-09,W.P. Kuala Lumpur,704,780,8169,80,40,512,72,1773700,0.00039691041326041606,0.0004397586965101201,0.004605626656142527
2021-06-10,W.P. Kuala Lumpur,769,588,8346,99,35,549,83,1773700,0.0004335569713029261,0.00033151040198455207,0.004705418052658285
2021-06-11,W.P. Kuala Lumpur,884,812,8411,105,60,623,80,1773700,0.0004983931893781361,0.00045780007893104807,0.004742064610700795
2021-06-12,W.P. Kuala Lumpur,559,757,8204,61,36,401,60,1773700,0.00031516039916558604,0.0004267914528950781,0.004625359418165417
2021-06-13,W.P. Kuala Lumpur,462,612,8044,58,29,332,43,1773700,0.0002604724587021481,0.00034504143880024807,0.004535152506060777
2021-06-14,W.P. Kuala Lumpur,503,419,8120,57,31,378,36,1773700,0.00028358797992896205,0.00023622935107402604,0.004578000789310481
2021-06-15,W.P. Kuala Lumpur,650,769,7990,86,39,436,87,1773700,0.0003664655804251001,0.0004335569713029261,0.004504707673225461
2021-06-16,W.P. Kuala Lumpur,480,682,7782,43,22,359,56,1773700,0.00027062073631392005,0.00038450696284602807,0.004387438687489429
2021-06-17,W.P. Kuala Lumpur,641,799,7621,63,57,471,49,1773700,0.0003613914416192141,0.00045047076732254607,0.004296667982184135
2021-06-18,W.P. Kuala Lumpur,816,824,7609,61,30,544,63,1773700,0.0004600552517336641,0.0004645655973388961,0.004289902463776287
2021-06-19,W.P. Kuala Lumpur,483,695,7382,51,25,336,54,1773700,0.00027231211591588207,0.0003918362744545301,0.0041619214072278286
2021-06-20,W.P. Kuala Lumpur,379,434,7323,52,31,270,25,1773700,0.00021367762304786605,0.00024468624908383606,0.004128657608389243
2021-06-21,W.P. Kuala Lumpur,310,451,7171,36,23,219,32,1773700,0.00017477589220274003,0.00025427073349495403,0.004042961041889835
2021-06-22,W.P. Kuala Lumpur,635,387,7414,94,18,464,57,1773700,0.00035800868241529007,0.00021818796865309806,0.004179962789648757
2021-06-23,W.P. Kuala Lumpur,531,770,7168,56,30,384,58,1773700,0.0002993741895472741,0.0004341207645035801,0.004041269662287873
2021-06-24,W.P. Kuala Lumpur,552,698,7012,53,41,381,75,1773700,0.00031121384676100806,0.0003935276540564921,0.003953317922985849
2021-06-25,W.P. Kuala Lumpur,771,872,6893,60,22,638,48,1773700,0.0004346845577042341,0.0004916276709702881,0.0038862265321080226
2021-06-26,W.P. Kuala Lumpur,628,537,6970,47,23,497,61,1773700,0.0003540621300107121,0.00030275694875119805,0.003929638608558381
2021-06-27,W.P. Kuala Lumpur,628,467,7116,47,28,490,59,1773700,0.0003540621300107121,0.00026329142470541805,0.004011952415853864
2021-06-28,W.P. Kuala Lumpur,469,494,7088,49,28,345,46,1773700,0.00026441901110672606,0.00027851384112307606,0.003996166206235553
2021-06-29,W.P. Kuala Lumpur,1361,586,7852,146,49,982,127,1773700,0.0007673225460900941,0.00033038281558324406,0.004426904211535209
2021-06-30,W.P. Kuala Lumpur,625,547,7925,66,33,460,64,1773700,0.0003523707504087501,0.00030839488075773804,0.004468061115182951
2021-07-01,W.P. Kuala Lumpur,988,701,8206,86,25,804,52,1773700,0.0005570276822461521,0.0003952190336584541,0.004626487004566725
2021-07-02,W.P. Kuala Lumpur,637,889,7949,70,31,478,56,1773700,0.0003591362688165981,0.0005012121553814061,0.004481592151998647
2021-07-03,W.P. Kuala Lumpur,616,512,8032,73,29,401,54,1773700,0.0003472966116028641,0.00028866211873484804,0.004528386987652929
2021-07-04,W.P. Kuala Lumpur,616,523,8114,78,24,415,99,1773700,0.0003472966116028641,0.00029486384394204204,0.004574618030106557
2021-07-05,W.P. Kuala Lumpur,819,318,8605,88,36,622,72,1773700,0.0004617466313356261,0.00017928623780797204,0.004851440491627671
2021-07-06,W.P. Kuala Lumpur,1550,597,9540,122,54,661,85,1773700,0.0008738794610137001,0.00033658454079043805,0.005378587134239161
2021-07-07,W.P. Kuala Lumpur,1005,440,10095,109,65,677,61,1773700,0.0005666121666572701,0.00024806900828776003,0.005691492360602131
2021-07-08,W.P. Kuala Lumpur,1133,578,10625,89,45,882,110,1773700,0.0006387776963409821,0.0003258724699780121,0.005990302756948751
2021-07-09,W.P. Kuala Lumpur,1271,739,11141,149,65,845,90,1773700,0.0007165811580312341,0.00041664317528330606,0.006281220048486216
2021-07-10,W.P. Kuala Lumpur,1398,573,11961,128,81,863,117,1773700,0.0007881828945142922,0.00032305350397474205,0.0067435304730224955
2021-07-11,W.P. Kuala Lumpur,1247,534,12654,150,70,922,103,1773700,0.0007030501212155381,0.0003010655691492361,0.0071342391610757176
2021-07-12,W.P. Kuala Lumpur,609,441,12806,72,35,445,53,1773700,0.00034335005919828605,0.00024863280148841404,0.007219935727575125
2021-07-13,W.P. Kuala Lumpur,1521,1131,13176,239,88,1045,141,1773700,0.0008575294581947342,0.0006376501099396741,0.007428539211817105
2021-07-14,W.P. Kuala Lumpur,1749,539,14368,197,84,1320,138,1773700,0.0009860743079438462,0.00030388453515250606,0.008100580706996674
2021-07-15,W.P. Kuala Lumpur,1499,886,14959,199,79,1091,119,1773700,0.0008451260077803462,0.0004995207757794441,0.008433782488583187
2021-07-16,W.P. Kuala Lumpur,1542,556,15921,167,93,1029,104,1773700,0.0008693691154084682,0.0003134690195636241,0.008976151547612336
2021-07-17,W.P. Kuala Lumpur,1740,571,17074,148,77,1135,107,1773700,0.0009810001691379602,0.00032192591757343404,0.009626205107966398
2021-07-18,W.P. Kuala Lumpur,945,556,17446,113,49,711,66,1773700,0.0005327845746180301,0.0003134690195636241,0.009835936178609686
2021-07-19,W.P. Kuala Lumpur,609,743,17301,46,20,486,56,1773700,0.00034335005919828605,0.0004188983480859221,0.009754186164514856
2021-07-20,W.P. Kuala Lumpur,1580,1434,17445,227,76,1103,149,1773700,0.0008907932570333202,0.0008084794497378361,0.009835372385409031
2021-07-21,W.P. Kuala Lumpur,1174,925,17637,141,64,756,122,1773700,0.0006618932175677961,0.00052150871060495,0.0099436206799346
2021-07-22,W.P. Kuala Lumpur,1611,1118,18098,191,92,1089,121,1773700,0.0009082708462535942,0.0006303207983311721,0.010203529345436094
2021-07-23,W.P. Kuala Lumpur,2063,1268,18877,250,108,1467,180,1773700,0.0011631053729492023,0.0007148897784292721,0.01064272424874556
2021-07-24,W.P. Kuala Lumpur,2406,1378,19891,240,114,1852,187,1773700,0.0013564864407735243,0.0007769070305012122,0.011214410554208716
2021-07-25,W.P. Kuala Lumpur,2045,1220,20704,230,98,1495,171,1773700,0.0011529570953374303,0.0006878277047978801,0.011672774426340418
2021-07-26,W.P. Kuala Lumpur,1425,660,21420,120,71,814,98,1773700,0.0008034053109319502,0.0003721035124316401,0.012076450358008682
2021-07-27,W.P. Kuala Lumpur,2457,1516,22327,232,121,1855,189,1773700,0.0013852398940068782,0.0008547104921914642,0.01258781079100186
2021-07-28,W.P. Kuala Lumpur,2880,1709,23484,314,142,1950,239,1773700,0.0016237244178835203,0.0009635225799176862,0.01324011952415854
2021-07-29,W.P. Kuala Lumpur,2138,1451,24152,299,125,1568,131,1773700,0.0012053898629982521,0.0008180639341489542,0.013616733382195411
2021-07-30,W.P. Kuala Lumpur,2114,1523,24733,277,141,1512,172,1773700,0.0011918588261825562,0.0008586570445960422,0.013944297231775385
2021-07-31,W.P. Kuala Lumpur,1962,1727,24958,219,107,1455,178,1773700,0.0011061622596831482,0.0009736708575294582,0.014071150701922535
2021-08-01,W.P. Kuala Lumpur,2086,970,26050,169,83,1618,154,1773700,0.0011760726165642443,0.0005468794046343802,0.014686812877036702
2021-08-02,W.P. Kuala Lumpur,1536,676,26870,148,85,1173,123,1773700,0.0008659863562045442,0.0003811242036421041,0.015149123301572982
2021-08-03,W.P. Kuala Lumpur,2309,1596,27582,228,103,1743,188,1773700,0.0013017985003100862,0.0008998139482437842,0.015550544060438631
2021-08-04,W.P. Kuala Lumpur,2467,1137,28838,249,109,1879,186,1773700,0.0013908778260134183,0.0006410328691435982,0.016258668320460055
2021-08-05,W.P. Kuala Lumpur,2163,1575,29402,245,102,1604,197,1773700,0.0012194846930146021,0.0008879742910300501,0.01657664768562891
2021-08-06,W.P. Kuala Lumpur,2483,2020,29848,270,162,1834,215,1773700,0.0013998985172238823,0.0011388622653210802,0.016828099453120596
2021-08-07,W.P. Kuala Lumpur,2450,2273,29992,245,113,1852,230,1773700,0.0013812933416023003,0.0012815019450865422,0.01690928567401477
2021-08-08,W.P. Kuala Lumpur,1883,1909,29925,189,98,1367,164,1773700,0.0010616225968314822,0.0010762812200484863,0.016871511529570952
2021-08-09,W.P. Kuala Lumpur,1567,1485,29990,167,97,1173,128,1773700,0.0008834639454248182,0.0008372329029711902,0.016908158087613465
2021-08-10,W.P. Kuala Lumpur,2374,2365,29962,217,113,1747,229,1773700,0.0013384450583525964,0.0013333709195467102,0.016892371877995152
2021-08-11,W.P. Kuala Lumpur,2065,2839,29148,198,111,1567,181,1773700,0.0011642329593505101,0.0016006088966567062,0.016433444212662796
2021-08-12,W.P. Kuala Lumpur,2436,2096,29444,254,113,1781,221,1773700,0.0013734002367931442,0.0011817105485707842,0.01660032700005638
2021-08-13,W.P. Kuala Lumpur,2183,2148,29413,178,110,1626,253,1773700,0.0012307605570276822,0.0012110277950047922,0.016582849410836105
2021-08-14,W.P. Kuala Lumpur,2028,1935,29449,219,94,1501,202,1773700,0.0011433726109263123,0.0010909398432654902,0.01660314596605965
2021-08-15,W.P. Kuala Lumpur,1442,2092,28755,147,84,1045,139,1773700,0.0008129897953430682,0.0011794553757681681,0.016211873484805774
2021-08-16,W.P. Kuala Lumpur,1360,1546,28536,186,85,958,129,1773700,0.0007667587528894401,0.0008716242882110842,0.01608840277386255
2021-08-17,W.P. Kuala Lumpur,1765,2364,27890,163,88,1323,185,1773700,0.0009950949991543103,0.0013328071263460563,0.015724192366240064
2021-08-18,W.P. Kuala Lumpur,1587,2419,27035,182,82,1130,178,1773700,0.0008947398094378982,0.0013638157523820262,0.015242149179680893
2021-08-19,W.P. Kuala Lumpur,1439,2113,26338,162,79,1050,145,1773700,0.0008112984157411062,0.0011912950329819021,0.014849185318825056
2021-08-20,W.P. Kuala Lumpur,1652,2507,25451,150,83,1152,152,1773700,0.0009313863674804082,0.0014134295540395782,0.014349100749844957
2021-08-21,W.P. Kuala Lumpur,1220,2399,24255,122,60,924,113,1773700,0.0006878277047978801,0.0013525398883689464,0.013674804081862772
2021-08-22,W.P. Kuala Lumpur,999,1870,23369,102,43,739,91,1773700,0.0005632294074533461,0.0010542932852229802,0.013175283306083328
2021-08-23,W.P. Kuala Lumpur,891,1587,22664,91,41,662,92,1773700,0.0005023397417827141,0.0008947398094378982,0.012777809099622258
2021-08-24,W.P. Kuala Lumpur,1284,2345,21593,132,92,918,141,1773700,0.0007239104696397362,0.0013220950555336303,0.012173986581721825
2021-08-25,W.P. Kuala Lumpur,1128,2032,20671,128,52,822,124,1773700,0.0006359587303377121,0.0011456277837289283,0.011654169250718837
2021-08-26,W.P. Kuala Lumpur,881,2348,19142,96,48,616,120,1773700,0.0004967018097761741,0.0013237864351355922,0.010792129446918871
2021-08-27,W.P. Kuala Lumpur,1068,2045,18128,94,66,788,117,1773700,0.0006021311382984722,0.0011529570953374303,0.010220443141455714
2021-08-28,W.P. Kuala Lumpur,1111,1920,17293,120,52,830,106,1773700,0.0006263742459265942,0.0010824829452556802,0.009749675818909623
2021-08-29,W.P. Kuala Lumpur,680,1402,16549,100,29,479,60,1773700,0.00038337937644472006,0.0007904380673169082,0.009330213677623048
2021-08-30,W.P. Kuala Lumpur,672,1393,15816,93,40,456,83,1773700,0.0003788690308394881,0.0007853639285110222,0.008916953261543665
2021-08-31,W.P. Kuala Lumpur,1003,1678,15120,97,48,752,106,1773700,0.0005654845802559621,0.0009460449906974122,0.008524553193888482
2021-09-01,W.P. Kuala Lumpur,573,1531,14153,77,42,385,68,1773700,0.00032305350397474205,0.0008631673902012741,0.007979365168856063
2021-09-02,W.P. Kuala Lumpur,731,1403,13465,87,32,521,88,1773700,0.0004121328296780741,0.0007910018605175622,0.0075914754468061115
2021-09-03,W.P. Kuala Lumpur,740,1593,12609,73,47,537,80,1773700,0.00041720696848396006,0.0008981225686418222,0.007108868467046287
2021-09-04,W.P. Kuala Lumpur,711,1174,12119,84,29,506,90,1773700,0.0004008569656649941,0.0006618932175677961,0.006832609798725828
2021-09-05,W.P. Kuala Lumpur,597,959,11753,78,23,423,72,1773700,0.00033658454079043805,0.0005406776794271861,0.006626261487286463
2021-09-06,W.P. Kuala Lumpur,398,948,11185,55,23,286,33,1773700,0.00022438969386029205,0.0005344759542199922,0.006306026949314991
2021-09-07,W.P. Kuala Lumpur,631,1252,10555,77,40,439,74,1773700,0.00035575350961267405,0.0007058690872188082,0.005950837232902971
2021-09-08,W.P. Kuala Lumpur,537,1081,9979,70,24,373,68,1773700,0.00030275694875119805,0.0006094604499069741,0.005626092349326267
2021-09-09,W.P. Kuala Lumpur,513,844,9622,62,43,355,53,1773700,0.00028922591193550204,0.0004758414613519761,0.005424818176692789
2021-09-10,W.P. Kuala Lumpur,467,1035,9042,47,28,330,62,1773700,0.00026329142470541805,0.0005835259626768901,0.005097818120313469
2021-09-11,W.P. Kuala Lumpur,555,1068,8521,70,32,377,75,1773700,0.0003129052263629701,0.0006021311382984722,0.004804081862772735
2021-09-12,W.P. Kuala Lumpur,376,675,8204,50,14,247,65,1773700,0.00021198624344590403,0.0003805604104414501,0.004625359418165417
2021-09-13,W.P. Kuala Lumpur,398,681,7913,46,24,292,36,1773700,0.00022438969386029205,0.00038394316964537406,0.004461295596775103
2021-09-14,W.P. Kuala Lumpur,411,1026,7283,59,14,285,50,1773700,0.00023171900546879406,0.0005784518238710041,0.004106105880363082
2021-09-15,W.P. Kuala Lumpur,363,568,7067,45,16,259,42,1773700,0.00020465693183740205,0.0003202345379714721,0.003984326549021819
2021-09-16,W.P. Kuala Lumpur,493,679,6879,67,26,345,53,1773700,0.00027795004792242206,0.00038281558324406605,0.0038783334272988667
2021-09-17,W.P. Kuala Lumpur,366,704,6529,71,18,233,43,1773700,0.00020634831143936404,0.00039691041326041606,0.0036810058070699666
2021-09-18,W.P. Kuala Lumpur,382,667,6238,57,20,268,36,1773700,0.00021536900264982803,0.00037605006483621805,0.003516941985679653
2021-09-19,W.P. Kuala Lumpur,383,575,6032,45,23,269,46,1773700,0.00021593279585048204,0.00032418109037605006,0.0034008005863449286
2021-09-20,W.P. Kuala Lumpur,307,404,5922,43,15,213,36,1773700,0.00017308451260077804,0.00022777245306421605,0.0033387833342729887
2021-09-21,W.P. Kuala Lumpur,359,604,5660,39,22,246,50,1773700,0.00020240175903478604,0.0003405310931950161,0.0031910695157016406
2021-09-22,W.P. Kuala Lumpur,338,491,5463,54,23,231,28,1773700,0.00019056210182105205,0.00027682246152111405,0.0030800022551728027
2021-09-23,W.P. Kuala Lumpur,383,474,5358,72,14,256,41,1773700,0.00021593279585048204,0.0002672379771099961,0.0030208039691041327
2021-09-24,W.P. Kuala Lumpur,271,459,5163,46,12,178,34,1773700,0.00015278795737723403,0.00025878107910018606,0.0029108642949766026
2021-09-25,W.P. Kuala Lumpur,310,529,4941,63,21,193,30,1773700,0.00017477589220274003,0.00029824660314596606,0.0027857022044314146
2021-09-26,W.P. Kuala Lumpur,270,371,4828,46,14,181,29,1773700,0.00015222416417658003,0.00020916727744263404,0.0027219935727575127
2021-09-27,W.P. Kuala Lumpur,176,396,4583,22,8,117,29,1773700,9.922760331510402e-05,0.00022326210745898404,0.0025838642385972825
2021-09-28,W.P. Kuala Lumpur,240,417,4383,31,15,167,26,1773700,0.00013531036815696003,0.00023510176467271806,0.0024711055984664825
2021-09-29,W.P. Kuala Lumpur,284,327,4334,50,17,187,28,1773700,0.00016011726898573604,0.00018436037661385805,0.0024434797316344363
2021-09-30,W.P. Kuala Lumpur,258,444,4141,40,22,174,22,1773700,0.00014545864576873203,0.00025032418109037605,0.0023346676439082144
2021-10-01,W.P. Kuala Lumpur,289,357,4064,37,21,200,31,1773700,0.00016293623498900604,0.00020127417263347805,0.0022912555674578566
2021-10-02,W.P. Kuala Lumpur,171,321,3910,25,5,131,8,1773700,9.640863731183402e-05,0.00018097761740993405,0.0022044314145571405
2021-10-03,W.P. Kuala Lumpur,201,396,3714,43,15,125,18,1773700,0.00011332243333145402,0.00022326210745898404,0.0020939279472289565
2021-10-04,W.P. Kuala Lumpur,151,294,3571,18,14,112,7,1773700,8.513277329875402e-05,0.00016575520099227603,0.0020133055195354346
2021-10-05,W.P. Kuala Lumpur,217,305,3479,39,11,145,22,1773700,0.00012234312454191803,0.00017195692619947003,0.0019614365450752666
2021-10-06,W.P. Kuala Lumpur,214,331,3359,36,5,158,15,1773700,0.00012065174493995603,0.00018661554941647404,0.0018937813609967865
2021-10-07,W.P. Kuala Lumpur,250,362,3246,41,14,171,24,1773700,0.00014094830016350002,0.00020409313863674805,0.0018300727293228843
2021-10-08,W.P. Kuala Lumpur,313,252,3305,39,21,225,28,1773700,0.00017646727180470204,0.00014207588656480803,0.0018633365281614704
2021-10-09,W.P. Kuala Lumpur,288,297,3294,40,37,187,23,1773700,0.00016237244178835203,0.00016744658059423805,0.0018571348029542763
2021-10-10,W.P. Kuala Lumpur,151,257,3185,27,17,96,10,1773700,8.513277329875402e-05,0.00014489485256807802,0.0017956813440829903
2021-10-11,W.P. Kuala Lumpur,220,138,3259,35,26,131,28,1773700,0.00012403450414388002,7.780346169025202e-05,0.0018374020409313865
2021-10-12,W.P. Kuala Lumpur,253,226,3285,33,31,169,20,1773700,0.00014263967976546203,0.00012741726334780402,0.0018520606641483904
2021-10-13,W.P. Kuala Lumpur,309,303,3291,41,39,202,27,1773700,0.00017421209900208605,0.00017082933979816205,0.0018554434233523144
2021-10-14,W.P. Kuala Lumpur,304,250,3341,39,6,228,31,1773700,0.00017139313299881603,0.00014094830016350002,0.0018836330833850144
